case_id,municipality,case_hybrid_score,case_hybrid_raw
8111510,BPIC15_5,0.813,0.8079745865180528
8114705,BPIC15_5,0.814,0.8088991018460564
8120901,BPIC15_3,0.823,0.8174208558128239
8121807,BPIC15_5,0.894,0.8840164728598964
8124718,BPIC15_5,0.803,0.7985490385966606
8127796,BPIC15_5,0.425,0.4394066096940576
8128051,BPIC15_5,0.868,0.8595642676684282
8130242,BPIC15_5,0.48,0.4918978133339107
8133904,BPIC15_3,0.852,0.8449622080312499
8136363,BPIC15_4,0.417,0.43181635520624156
8139173,BPIC15_3,0.931,0.9191685171552266
8142772,BPIC15_4,0.806,0.8008861930917995
8143906,BPIC15_3,0.422,0.43651142534744386
8147338,BPIC15_1,0.86,0.8517788514423508
8149872,BPIC15_1,0.843,0.8360936922216741
8158993,BPIC15_3,0.432,0.44656835834807973
8164326,BPIC15_4,0.813,0.8074184081316284
8166154,BPIC15_3,0.85,0.842330181132865
8169427,BPIC15_1,0.859,0.8513741454954323
8169701,BPIC15_3,0.424,0.43845037321152364
8170442,BPIC15_3,0.839,0.8326334089095557
8172773,BPIC15_3,0.427,0.44109279164543086
8173449,BPIC15_3,0.431,0.44499907493059326
8174047,BPIC15_3,0.421,0.4358924733574752
8174445,BPIC15_5,0.43,0.444134290480579
8174735,BPIC15_3,0.446,0.4589936725482671
8175426,BPIC15_3,0.854,0.8464695135731601
8176045,BPIC15_3,0.84,0.833610291964882
8178383,BPIC15_3,0.85,0.8427563302285294
8178940,BPIC15_3,0.421,0.43535465175062843
8179588,BPIC15_3,0.823,0.8173980336734502
8181859,BPIC15_5,0.834,0.8278291762383033
8183356,BPIC15_3,0.847,0.8398235210631698
8185923,BPIC15_3,0.443,0.45696837286069986
8186565,BPIC15_3,0.428,0.44196107342323315
8188651,BPIC15_3,0.427,0.4413149221284637
8190147,BPIC15_4,0.824,0.8184152870806193
8190364,BPIC15_3,0.83,0.8234925119985139
8191611,BPIC15_3,0.86,0.8517875349319202
8194835,BPIC15_3,0.857,0.8489590569270801
8198811,BPIC15_1,0.833,0.8266258111723586
8202655,BPIC15_3,0.83,0.8235485075020886
8209668,BPIC15_4,0.832,0.8254025947435045
8218566,BPIC15_4,0.808,0.8028443754668878
8226955,BPIC15_5,0.81,0.8045033586059505
8231149,BPIC15_4,0.813,0.8075873038385329
8232327,BPIC15_4,0.832,0.8258107347277615
8234931,BPIC15_4,0.828,0.8219415533871997
8238212,BPIC15_1,0.852,0.8442928456912114
8244295,BPIC15_3,0.844,0.8372296236111376
8254473,BPIC15_5,0.423,0.4373727725458647
8255179,BPIC15_3,0.831,0.8245168463812583
8257360,BPIC15_3,0.465,0.477721507999704
8262096,BPIC15_1,0.446,0.459470394253279
8264362,BPIC15_3,0.843,0.8364507038387838
8274080,BPIC15_1,0.849,0.8421925414907921
8275297,BPIC15_1,0.435,0.4489100911379512
8283613,BPIC15_1,0.834,0.8272079872926175
8287457,BPIC15_5,0.429,0.4435154042664245
8294389,BPIC15_5,0.842,0.8351271603972819
8298536,BPIC15_3,0.857,0.8493640878955728
8303948,BPIC15_5,0.433,0.4475673446223066
8306839,BPIC15_5,0.4,0.41605540420370657
8313926,BPIC15_5,0.846,0.8392007430525118
8314926,BPIC15_3,0.542,0.5501398534222357
8315982,BPIC15_1,0.412,0.42715754983159454
8316412,BPIC15_5,0.396,0.4124576534011097
8316485,BPIC15_5,0.416,0.43057939900769954
8317694,BPIC15_5,0.804,0.7993156258023922
8317817,BPIC15_1,0.834,0.827384603305541
8320330,BPIC15_1,0.429,0.4428933165195709
8321092,BPIC15_1,0.836,0.8297157670416793
8322334,BPIC15_3,0.858,0.8499849577594738
8325079,BPIC15_4,0.807,0.8014722446783843
8325358,BPIC15_3,0.854,0.8466745053618409
8335203,BPIC15_3,0.858,0.8500130879766231
8335795,BPIC15_3,0.931,0.9199457038485017
8336360,BPIC15_1,0.441,0.4547028290726658
8340869,BPIC15_4,0.811,0.8053877646937054
8341958,BPIC15_1,0.479,0.4911471819480133
8347744,BPIC15_3,0.469,0.481231860693344
8348716,BPIC15_3,0.833,0.8270099468049285
8349702,BPIC15_5,0.502,0.5126496334129061
8355757,BPIC15_3,0.857,0.8490325570286109
8364770,BPIC15_3,0.467,0.47915418711423635
8364872,BPIC15_3,0.855,0.847924026137435
8366557,BPIC15_1,0.861,0.8531100335728884
8369406,BPIC15_1,0.838,0.8308843362429393
8369615,BPIC15_5,0.799,0.7940075772393612
8376591,BPIC15_3,0.453,0.4656711233492399
8382551,BPIC15_5,0.896,0.8863634585272264
8385480,BPIC15_1,0.844,0.8374141967410129
8385951,BPIC15_5,0.837,0.8302928563014211
8391570,BPIC15_5,0.398,0.41383400846455703
8396403,BPIC15_5,0.835,0.8284010827264034
8408274,BPIC15_3,0.859,0.8514627558834393
8408947,BPIC15_3,0.468,0.4804047042627867
8418824,BPIC15_5,0.843,0.8358107780063156
8426421,BPIC15_5,0.477,0.48844004082805437
8451264,BPIC15_3,0.851,0.8440879916550532
8451757,BPIC15_4,0.423,0.437351867105409
8452404,BPIC15_3,0.465,0.4778326860568124
8458491,BPIC15_5,0.418,0.43241680976803426
8460578,BPIC15_5,0.866,0.8583143460324972
8463513,BPIC15_3,0.469,0.48127215555150205
8466834,BPIC15_3,0.465,0.4776001174250837
8467908,BPIC15_3,0.465,0.4777059974822634
8470219,BPIC15_3,0.469,0.48129563306254364
8471927,BPIC15_5,0.823,0.8174995428814501
8471932,BPIC15_4,0.398,0.414370094154396
8474458,BPIC15_3,0.538,0.5466942546948466
8476322,BPIC15_1,0.84,0.8334176665786756
8480760,BPIC15_3,0.466,0.47858017601617825
8484319,BPIC15_1,0.836,0.8298133516033039
8489127,BPIC15_1,0.834,0.8275811588881733
8493574,BPIC15_4,0.834,0.8273622048730903
8501395,BPIC15_4,0.837,0.830781560917758
8501411,BPIC15_4,0.828,0.8215518184846046
8509770,BPIC15_5,0.858,0.8506723425193978
8516829,BPIC15_1,0.446,0.4596766021691576
8518480,BPIC15_5,0.843,0.8361360542523473
8539642,BPIC15_1,0.839,0.8319025068941245
8543246,BPIC15_1,0.868,0.8600377024327254
8543810,BPIC15_5,0.42,0.43464056932685574
8548040,BPIC15_5,0.869,0.8604313315836252
8560656,BPIC15_4,0.406,0.4218650368176747
8562165,BPIC15_5,0.408,0.4232932196909236
8563494,BPIC15_4,0.828,0.8217257487401766
8564134,BPIC15_4,0.829,0.822504467419346
8564151,BPIC15_4,0.394,0.4100550480598275
8569635,BPIC15_4,0.41,0.42494446732950875
8576828,BPIC15_4,0.854,0.8468029050010635
8577583,BPIC15_4,0.413,0.4280035593923777
8578018,BPIC15_1,0.824,0.8178678614031473
8579077,BPIC15_4,0.807,0.8017270693009132
8579497,BPIC15_5,0.814,0.8088826945033771
8585331,BPIC15_1,0.45,0.463576138108375
8596767,BPIC15_5,0.411,0.4260974422983739
8598589,BPIC15_1,0.822,0.8165520225897916
8612622,BPIC15_5,0.84,0.8330013960315859
8617453,BPIC15_4,0.82,0.813847505582839
8621929,BPIC15_1,0.859,0.8510607691069274
8624215,BPIC15_4,0.393,0.40910748155574717
8629760,BPIC15_4,0.801,0.7966365741749177
8633035,BPIC15_1,0.436,0.4498148577653653
8636344,BPIC15_4,0.818,0.8119056535265161
8644669,BPIC15_1,0.855,0.8476249944983811
8644877,BPIC15_5,0.41,0.4249881167719303
8645734,BPIC15_1,0.923,0.9119059066387774
8647377,BPIC15_4,0.835,0.8289106736162399
8654326,BPIC15_5,0.816,0.810341003129274
8656695,BPIC15_4,0.84,0.8333944138330294
8656868,BPIC15_5,0.81,0.8052294632990337
8663155,BPIC15_1,0.849,0.8413431272012231
8663165,BPIC15_5,0.811,0.8061425618543627
8700718,BPIC15_5,0.84,0.8331319625751542
8701444,BPIC15_5,0.799,0.7940958489009983
8702398,BPIC15_5,0.813,0.8076064147788989
8715194,BPIC15_4,0.834,0.8275590826658002
8724035,BPIC15_1,0.446,0.45933946247505053
8727562,BPIC15_1,0.849,0.8413226938958207
8774164,BPIC15_1,0.505,0.5158911634728882
8776069,BPIC15_4,0.801,0.7959385413227762
8785857,BPIC15_1,0.428,0.44242783262925406
8788772,BPIC15_4,0.9,0.8898249372115248
8792660,BPIC15_5,0.809,0.8042277268311218
8803360,BPIC15_5,0.826,0.8197317714585332
8816045,BPIC15_5,0.376,0.3932207267388304
8817180,BPIC15_1,0.426,0.4407910071512067
8829080,BPIC15_1,0.835,0.8281661229807051
8829649,BPIC15_4,0.804,0.7988197342770592
8832002,BPIC15_1,0.849,0.8419379406062927
8834612,BPIC15_5,0.408,0.42333923885036917
8843528,BPIC15_5,0.885,0.8757583844779672
8844839,BPIC15_4,0.882,0.8732564831209867
8859892,BPIC15_1,0.837,0.8301447773989107
8860806,BPIC15_1,0.419,0.43341949251205647
8888718,BPIC15_5,0.381,0.39821918862283284
8890742,BPIC15_5,0.381,0.3980285070474005
8891394,BPIC15_5,0.435,0.4489558187532261
8898945,BPIC15_5,0.913,0.9020900486909472
8907131,BPIC15_4,0.85,0.8430761842533908
8907898,BPIC15_1,0.46,0.4725911050481948
8911987,BPIC15_5,0.88,0.8709955075200875
8913590,BPIC15_4,0.823,0.8171857038999775
8917745,BPIC15_5,0.799,0.7944018320021576
8923144,BPIC15_5,0.384,0.40076420475479446
8927467,BPIC15_5,0.423,0.4378470347758709
8929083,BPIC15_1,0.849,0.8417973754988184
8932608,BPIC15_5,0.835,0.828487245423274
8933208,BPIC15_5,0.821,0.8153829747554961
8942110,BPIC15_5,0.839,0.8323930646855532
8946715,BPIC15_4,0.813,0.8080744053141566
8958806,BPIC15_1,0.486,0.4969885466090746
8965415,BPIC15_4,0.826,0.8200785974621605
8975339,BPIC15_4,0.813,0.8073733485431774
8976429,BPIC15_5,0.88,0.8707344247329375
8990276,BPIC15_4,0.407,0.42280925589253077
8991661,BPIC15_5,0.455,0.4677206948444509
8993816,BPIC15_5,0.81,0.8045006098705366
8995259,BPIC15_5,0.816,0.8100758024409266
8995546,BPIC15_1,0.831,0.8243525489899168
8995940,BPIC15_5,0.908,0.8981473266129645
8999155,BPIC15_4,0.415,0.43022039651621163
9000511,BPIC15_4,0.798,0.7933039107683155
9007760,BPIC15_5,0.431,0.44569780248686736
9011318,BPIC15_1,0.411,0.42657105447537763
9014599,BPIC15_1,0.818,0.8127942048418021
9015862,BPIC15_4,0.41,0.42508026253997183
9017684,BPIC15_1,0.439,0.4530443017383059
9018123,BPIC15_5,0.806,0.8006657503482205
9018759,BPIC15_5,0.834,0.8273315896597038
9021820,BPIC15_5,0.394,0.4098040156956732
9025432,BPIC15_4,0.815,0.8096522678223167
9025500,BPIC15_5,0.87,0.8618062043340398
9036938,BPIC15_5,0.823,0.8168926760706391
9041246,BPIC15_5,0.841,0.8341689005450883
9047782,BPIC15_1,0.452,0.46553743741875314
9048907,BPIC15_5,0.841,0.8344610656936563
9049694,BPIC15_5,0.821,0.8155173967454288
9053650,BPIC15_1,0.473,0.4852586391875414
9066971,BPIC15_4,0.79,0.786011266132043
9067715,BPIC15_4,0.828,0.8214153461197884
9075096,BPIC15_1,0.405,0.42018675019140744
9080260,BPIC15_4,0.485,0.4968311033786423
9080578,BPIC15_1,0.927,0.9156868915843994
9082470,BPIC15_1,0.407,0.42212078311676376
9097145,BPIC15_5,0.451,0.46374872001433287
9098006,BPIC15_4,0.469,0.48117462168518493
9098941,BPIC15_5,0.4,0.41579525295914466
9099389,BPIC15_4,0.413,0.42790623894427254
9100575,BPIC15_4,0.837,0.8300430471263038
9101318,BPIC15_5,0.84,0.8335566622149199
9111678,BPIC15_4,0.836,0.829344362012111
9123706,BPIC15_1,0.847,0.8400084613626803
9125996,BPIC15_4,0.823,0.81705252196063
9150076,BPIC15_4,0.428,0.44265015973301125
9167758,BPIC15_4,0.818,0.8123132389880702
9174238,BPIC15_1,0.844,0.8373678470404533
9179796,BPIC15_1,0.491,0.5024300112265216
9191942,BPIC15_1,0.845,0.8381037597463564
9196374,BPIC15_4,0.848,0.8404895554009226
9201561,BPIC15_5,0.814,0.8084698963297349
9205062,BPIC15_5,0.449,0.46269655499376194
9206411,BPIC15_5,0.818,0.8125094408402556
9219365,BPIC15_4,0.43,0.44408753894098746
9224728,BPIC15_4,0.812,0.8070570173786513
9228306,BPIC15_4,0.825,0.8190413170057739
9228881,BPIC15_4,0.399,0.41442557929983836
9234488,BPIC15_4,0.795,0.7908840897892097
9236448,BPIC15_5,0.432,0.4461109218070639
9238521,BPIC15_5,0.901,0.8912187879278117
9240307,BPIC15_5,0.398,0.41347066658747794
9249818,BPIC15_5,0.896,0.8864955281366173
9258790,BPIC15_5,0.835,0.8287531384044282
9261094,BPIC15_5,0.417,0.43211234947508803
9261915,BPIC15_5,0.395,0.41151771041542706
9268970,BPIC15_4,0.833,0.8267022042915316
9271582,BPIC15_5,0.434,0.4476132228981728
9272821,BPIC15_5,0.415,0.4297881779362786
9273546,BPIC15_5,0.455,0.4676041552843343
9274334,BPIC15_5,0.805,0.7999953325285526
9277960,BPIC15_5,0.84,0.8333236564284556
9279439,BPIC15_4,0.84,0.8328402831443897
9289794,BPIC15_4,0.429,0.4432196515385162
9294679,BPIC15_4,0.836,0.8293486401143068
9294844,BPIC15_1,0.841,0.8342197193721383
9294913,BPIC15_5,0.892,0.8828589039828763
9296457,BPIC15_1,0.829,0.822450368815011
9301004,BPIC15_5,0.817,0.8114645071307921
9302121,BPIC15_5,0.817,0.8116715072136018
9308630,BPIC15_5,0.827,0.821362196692315
9319087,BPIC15_5,0.424,0.4387800822709977
9350580,BPIC15_1,0.861,0.85347452421838
9354231,BPIC15_1,0.843,0.8362950664530597
9364940,BPIC15_4,0.801,0.7960673773245736
9367580,BPIC15_4,0.409,0.42443813566370214
9368907,BPIC15_1,0.459,0.47187073731706086
9370575,BPIC15_5,0.407,0.42252216481405724
9382672,BPIC15_1,0.854,0.8469654328276317
9385469,BPIC15_4,0.431,0.4450216561733039
9385858,BPIC15_1,0.872,0.8639335941716769
9391003,BPIC15_4,0.416,0.43127349108326396
9407043,BPIC15_4,0.829,0.8229507962491746
9413347,BPIC15_4,0.435,0.4485981762381286
9423481,BPIC15_4,0.816,0.8101172655247185
9434532,BPIC15_1,0.412,0.42724786397844017
9444254,BPIC15_1,0.464,0.4761867342810207
9446362,BPIC15_1,0.837,0.830180891178288
9452532,BPIC15_4,0.842,0.835341096027773
9458146,BPIC15_1,0.833,0.8262495431330559
9471964,BPIC15_1,0.431,0.4455052542177452
9480457,BPIC15_4,0.821,0.8155016786551562
9493705,BPIC15_4,0.428,0.44279613517855476
9503811,BPIC15_5,0.83,0.8233574389254313
9530137,BPIC15_4,0.836,0.8294137103513175
9535500,BPIC15_4,0.419,0.4335963978920979
9540467,BPIC15_1,0.844,0.8366984037136058
9545433,BPIC15_1,0.473,0.4850647381905041
9547278,BPIC15_5,0.876,0.8669929969058401
9563552,BPIC15_4,0.838,0.8310357746103004
9565386,BPIC15_1,0.843,0.8357283036013627
9567378,BPIC15_1,0.825,0.8186873836761918
9570464,BPIC15_4,0.422,0.43623548873527673
9588798,BPIC15_4,0.841,0.8345257521916526
9590706,BPIC15_5,0.815,0.80997456570183
9591978,BPIC15_1,0.856,0.8485521762668174
9596680,BPIC15_5,0.83,0.8233512200830319
9613235,BPIC15_5,0.429,0.44327162707125367
9620082,BPIC15_1,0.826,0.8202052488888457
9622410,BPIC15_1,0.441,0.45427472702538724
9623867,BPIC15_1,0.446,0.459706702265656
9634797,BPIC15_4,0.835,0.8280744387737677
9634948,BPIC15_1,0.408,0.423834355822829
9650510,BPIC15_4,0.813,0.807717457896536
9650529,BPIC15_4,0.854,0.846485813923928
9658829,BPIC15_1,0.887,0.8780339803796444
9659806,BPIC15_1,0.835,0.8289194709124597
9664151,BPIC15_4,0.806,0.8005942617621435
9665543,BPIC15_4,0.823,0.8171030458724209
9668857,BPIC15_4,0.841,0.8345636968940697
9677504,BPIC15_4,0.408,0.42345299322528407
9691296,BPIC15_1,0.915,0.9044025446172193
9694792,BPIC15_4,0.805,0.7999131664754472
9716467,BPIC15_1,0.848,0.8407909657564961
9716670,BPIC15_1,0.468,0.4804243143557468
9719630,BPIC15_4,0.833,0.8264750608518902
9722205,BPIC15_4,0.822,0.8165763495005168
9726660,BPIC15_1,0.872,0.8638525705996105
9730107,BPIC15_4,0.82,0.8143952472011352
9731420,BPIC15_1,0.877,0.8686931455803448
9733169,BPIC15_1,0.877,0.8685190409398342
9748760,BPIC15_1,0.837,0.8304789085736418
9749934,BPIC15_5,0.828,0.8217816363151351
9752586,BPIC15_5,0.836,0.8296955227538507
9754734,BPIC15_5,0.83,0.8238299332105055
9755606,BPIC15_1,0.937,0.9254812416221245
9757462,BPIC15_1,0.825,0.8193939153179304
9759532,BPIC15_5,0.836,0.8297675022744132
9763607,BPIC15_1,0.47,0.482532352259963
9763899,BPIC15_4,0.824,0.8175917482004054
9765562,BPIC15_4,0.843,0.8358714996507017
9778762,BPIC15_4,0.436,0.4495072972405432
9784062,BPIC15_4,0.854,0.8466343329299353
9800831,BPIC15_1,0.838,0.8310991285806165
9805926,BPIC15_5,0.449,0.4623812835297261
9811944,BPIC15_4,0.838,0.8311043697696432
9813539,BPIC15_4,0.892,0.8822767635497704
9814368,BPIC15_5,0.808,0.8028032115444442
9815827,BPIC15_5,0.812,0.8067496735932665
9820918,BPIC15_1,0.874,0.8655368917955715
9822245,BPIC15_1,0.829,0.8225932068825137
9823536,BPIC15_5,0.886,0.8766193872094016
9824852,BPIC15_5,0.882,0.8731697261728222
9826442,BPIC15_1,0.883,0.8743068611042947
9841661,BPIC15_1,0.85,0.8431357652525251
9843486,BPIC15_1,0.852,0.8442475034946384
9850791,BPIC15_4,0.431,0.44569339693225785
9859436,BPIC15_4,0.436,0.44967534777756524
9860189,BPIC15_1,0.438,0.4519708923068477
9864493,BPIC15_1,0.449,0.46248246066503934
9875475,BPIC15_5,0.806,0.8005899709965925
9877690,BPIC15_5,0.816,0.8101743952672116
9902382,BPIC15_4,0.429,0.4435952830744002
9906635,BPIC15_4,0.797,0.7919871119010494
9911223,BPIC15_5,0.887,0.8774396156600732
9916795,BPIC15_4,0.845,0.8376977829255667
9920352,BPIC15_4,0.802,0.7973352007488325
9921959,BPIC15_4,0.83,0.8235254831983974
9928174,BPIC15_1,0.849,0.8414999023427736
9928730,BPIC15_5,0.368,0.38502896857929525
9929739,BPIC15_4,0.433,0.446913918219172
9932857,BPIC15_1,0.868,0.8600036985388848
9934283,BPIC15_1,0.885,0.8763630303005975
9935207,BPIC15_1,0.822,0.8165188210145671
9948337,BPIC15_5,0.807,0.8017552952588797
9955807,BPIC15_4,0.809,0.8036830696939312
9962430,BPIC15_4,0.875,0.8662542654562347
9968787,BPIC15_4,0.817,0.811517630296235
9979771,BPIC15_5,0.406,0.4219415003502979
9980914,BPIC15_5,0.405,0.4202187080170273
9985736,BPIC15_5,0.404,0.4194916211865265
9988309,BPIC15_5,0.824,0.8176048758227288
9989001,BPIC15_5,0.836,0.8296889475270445
9990829,BPIC15_5,0.816,0.8107111873092165
9997047,BPIC15_1,0.472,0.48368707907075636
9999524,BPIC15_5,0.828,0.8215621748479098
Unknown,BPIC15_4,0.0,0.03633802424345423
